customer_id,tenure_months,contract_type,monthly_charges,total_charges,num_support_tickets,has_tech_support,has_online_security,internet_service,payment_method,paperless_billing,senior_citizen,partner,dependents,num_additional_services,avg_monthly_usage_gb,churn
CUST-001278,59,Month-to-month,119.98,7437.29,2,1,0,No,Credit card (automatic),1,0,0,1,1,82.7,1
CUST-001279,39,Month-to-month,58.79,2413.71,1,0,1,No,Bank transfer (automatic),1,0,0,0,1,157.3,1
CUST-001280,60,Month-to-month,93.46,5693.22,2,0,0,Fiber optic,Electronic check,1,0,0,1,4,175.3,1
CUST-001281,72,Two year,76.26,5482.65,0,0,0,DSL,Mailed check,1,0,1,0,3,155.0,0
CUST-001282,47,Month-to-month,45.9,2195.61,1,1,0,DSL,Electronic check,0,0,0,0,4,230.4,0
CUST-001283,72,Two year,43.64,3424.86,0,1,1,No,Credit card (automatic),1,0,1,0,4,104.0,0
CUST-001284,50,Month-to-month,99.98,5124.35,2,1,0,Fiber optic,Mailed check,0,0,0,1,2,133.6,0
CUST-001285,15,Month-to-month,51.42,781.35,2,1,0,Fiber optic,Mailed check,1,0,1,0,4,208.6,0
CUST-001286,37,Month-to-month,32.07,1250.24,0,1,1,No,Bank transfer (automatic),1,0,0,1,0,92.5,0
CUST-001287,61,Month-to-month,85.39,5221.3,1,0,1,DSL,Electronic check,0,0,1,0,2,67.3,0
CUST-001288,72,Two year,102.45,7061.66,0,0,1,Fiber optic,Mailed check,0,1,0,0,1,110.0,0
CUST-001289,35,Month-to-month,121.24,4340.82,0,1,0,Fiber optic,Bank transfer (automatic),1,0,0,0,1,182.2,0
CUST-001290,14,Two year,76.58,1081.25,1,1,0,No,Electronic check,1,1,0,0,1,135.1,1
CUST-001291,26,Month-to-month,90.26,2321.11,2,0,0,Fiber optic,Bank transfer (automatic),0,1,0,0,2,61.1,1
CUST-001292,8,Month-to-month,122.23,1004.42,4,0,1,Fiber optic,Credit card (automatic),0,0,0,1,1,55.3,1
CUST-001293,54,Month-to-month,54.43,2672.85,0,0,0,DSL,Electronic check,0,0,1,0,3,128.6,0
CUST-001294,22,One year,56.67,1213.04,1,0,1,No,Electronic check,0,0,1,0,0,86.0,0
CUST-001295,17,Month-to-month,88.39,1436.61,8,0,1,Fiber optic,Bank transfer (automatic),0,0,1,0,1,147.9,1
CUST-001296,57,Two year,101.26,5548.2,0,1,1,Fiber optic,Bank transfer (automatic),1,1,0,0,3,116.2,0
CUST-001297,72,Month-to-month,63.33,4524.65,1,0,0,No,Credit card (automatic),1,0,0,1,1,79.0,0
CUST-001298,17,Month-to-month,27.87,452.23,1,1,0,DSL,Electronic check,0,0,1,0,3,37.7,0
CUST-001299,35,One year,83.34,3161.48,1,0,0,Fiber optic,Credit card (automatic),1,0,1,1,0,82.2,1
CUST-001300,27,One year,64.21,1772.82,0,1,1,No,Mailed check,0,0,0,0,3,57.8,0
CUST-001301,72,Two year,92.87,6421.06,1,0,1,Fiber optic,Electronic check,1,0,0,1,3,226.5,0
CUST-001302,29,Month-to-month,53.76,1423.37,11,1,1,No,Bank transfer (automatic),1,0,0,0,0,60.8,1
CUST-001303,12,One year,77.64,904.5,2,0,1,No,Mailed check,1,0,1,0,3,281.3,1
CUST-001304,30,Month-to-month,49.74,1467.6,2,0,0,Fiber optic,Electronic check,0,0,0,1,5,254.4,0
CUST-001305,68,Two year,75.39,4963.77,3,0,1,DSL,Electronic check,0,0,1,0,4,295.2,0
CUST-001306,25,Month-to-month,109.82,3094.52,2,0,1,No,Electronic check,0,1,1,1,0,319.4,0
CUST-001307,18,Two year,74.83,1235.53,1,0,1,Fiber optic,Bank transfer (automatic),1,0,0,0,0,119.7,0
CUST-001308,28,Month-to-month,91.44,2566.85,0,0,0,Fiber optic,Electronic check,0,1,1,0,2,168.0,0
CUST-001309,13,One year,83.82,1082.58,0,1,1,Fiber optic,Electronic check,1,0,0,0,0,160.6,0
CUST-001310,27,Two year,59.25,1579.82,0,1,0,DSL,Mailed check,0,0,0,0,3,143.9,0
CUST-001311,20,Two year,39.29,709.6,1,0,0,DSL,Bank transfer (automatic),0,0,0,0,3,187.0,0
CUST-001312,72,Month-to-month,139.79,10043.35,2,0,1,Fiber optic,Credit card (automatic),1,0,1,0,0,128.1,1
CUST-001313,4,Month-to-month,99.64,402.16,1,0,0,Fiber optic,Electronic check,1,0,1,0,5,196.1,1
CUST-001314,15,Two year,73.23,1137.43,1,1,0,Fiber optic,Credit card (automatic),0,0,1,0,5,96.0,0
CUST-001315,18,One year,45.38,836.58,3,1,0,DSL,Bank transfer (automatic),1,0,1,0,3,42.7,0
CUST-001316,13,One year,91.54,1262.51,1,1,1,Fiber optic,Credit card (automatic),1,0,1,1,4,66.5,0
CUST-001317,42,Month-to-month,35.81,1350.14,0,0,1,Fiber optic,Bank transfer (automatic),1,1,1,1,2,132.6,0
CUST-001318,16,Month-to-month,91.32,1443.95,6,1,0,DSL,Mailed check,1,0,0,0,0,224.4,1
CUST-001319,8,Month-to-month,77.15,694.49,2,0,0,Fiber optic,Credit card (automatic),0,1,1,1,0,244.9,1
CUST-001320,33,One year,99.72,3465.19,2,0,0,Fiber optic,Bank transfer (automatic),0,0,1,0,2,69.6,0
CUST-001321,24,Month-to-month,100.89,2245.4,0,1,0,Fiber optic,Credit card (automatic),1,0,1,0,1,21.6,0
CUST-001322,17,Month-to-month,114.13,1948.76,1,1,0,Fiber optic,Credit card (automatic),0,0,1,0,4,65.4,1
CUST-001323,72,Two year,77.32,5275.49,1,1,0,No,Bank transfer (automatic),1,0,0,0,4,104.9,0
CUST-001324,43,Month-to-month,83.58,3516.39,4,1,1,DSL,Bank transfer (automatic),0,0,0,0,3,149.4,0
CUST-001325,39,Two year,90.48,3881.53,0,0,1,DSL,Mailed check,1,0,0,1,1,47.4,0
CUST-001326,43,Month-to-month,56.74,2556.75,1,0,0,DSL,Bank transfer (automatic),1,1,0,0,1,56.3,1
CUST-001327,42,Month-to-month,143.78,5579.83,1,0,0,Fiber optic,Bank transfer (automatic),1,0,0,0,4,148.6,1
CUST-001328,25,Month-to-month,73.82,1774.89,0,1,1,No,Bank transfer (automatic),0,0,0,1,2,103.6,0
CUST-001329,17,Month-to-month,89.3,1518.16,8,0,0,Fiber optic,Electronic check,0,0,1,1,2,76.7,1
CUST-001330,33,One year,43.97,1431.83,4,0,1,No,Credit card (automatic),1,0,0,0,0,114.1,1
CUST-001331,25,Month-to-month,84.82,2153.71,0,0,1,Fiber optic,Mailed check,1,1,0,0,5,107.7,0
CUST-001332,4,Month-to-month,75.05,288.58,1,1,1,DSL,Electronic check,1,0,1,1,0,97.6,0
CUST-001333,12,Month-to-month,67.38,793.75,9,1,1,DSL,Electronic check,1,0,0,1,3,268.7,1
CUST-001334,22,One year,135.69,2867.86,3,0,1,Fiber optic,Electronic check,1,0,0,1,1,45.1,0
CUST-001335,58,Two year,80.25,4568.94,2,0,1,Fiber optic,Mailed check,1,0,1,0,1,179.7,0
CUST-001336,34,Month-to-month,106.98,3765.34,2,0,0,Fiber optic,Electronic check,0,0,0,0,5,102.7,1
CUST-001337,14,Month-to-month,61.86,878.89,2,1,0,Fiber optic,Electronic check,1,0,1,0,0,254.0,0
CUST-001338,11,Month-to-month,144.58,1534.61,1,1,1,Fiber optic,Electronic check,1,0,1,0,3,101.6,0
CUST-001339,67,One year,35.16,2489.09,2,0,0,DSL,Electronic check,1,0,0,0,3,261.8,0
CUST-001340,26,Month-to-month,141.86,3884.53,0,1,0,Fiber optic,Credit card (automatic),0,0,1,0,1,84.8,0
CUST-001341,1,Month-to-month,86.6,86.6,2,0,1,Fiber optic,Bank transfer (automatic),0,0,0,0,2,158.8,1
CUST-001342,27,One year,15.0,399.77,8,0,1,No,Electronic check,1,0,0,0,2,94.3,0
CUST-001343,50,Month-to-month,98.8,5375.35,0,1,1,DSL,Bank transfer (automatic),0,0,0,0,4,113.8,0
CUST-001344,11,One year,67.06,796.93,0,1,1,No,Bank transfer (automatic),1,0,0,1,0,30.8,0
CUST-001345,32,Month-to-month,53.66,1587.05,5,0,1,DSL,Bank transfer (automatic),1,1,0,0,3,77.2,1
CUST-001346,34,Two year,81.04,2919.9,2,1,1,DSL,Mailed check,0,1,0,1,1,158.1,0
CUST-001347,11,Month-to-month,81.61,975.08,2,0,0,No,Bank transfer (automatic),1,1,1,0,2,281.5,1
CUST-001348,71,Month-to-month,75.36,5526.23,2,0,0,No,Electronic check,1,0,0,0,3,67.7,1
CUST-001349,34,Month-to-month,93.38,3100.8,2,1,0,No,Electronic check,1,0,0,1,2,108.5,0
CUST-001350,22,Month-to-month,71.31,1541.7,0,0,0,DSL,Credit card (automatic),1,0,1,0,1,241.0,0
CUST-001351,26,One year,81.24,2292.9,1,1,0,DSL,Mailed check,0,0,1,0,0,93.2,0
CUST-001352,9,Month-to-month,76.96,721.57,1,0,0,Fiber optic,Electronic check,1,0,0,0,3,236.1,1
CUST-001353,9,Month-to-month,84.14,777.98,2,1,0,No,Electronic check,0,1,1,0,0,211.9,0
CUST-001354,20,One year,77.06,1720.96,0,1,0,Fiber optic,Bank transfer (automatic),1,0,0,1,0,197.1,0
CUST-001355,22,Month-to-month,36.89,770.69,2,0,1,DSL,Electronic check,1,0,1,0,1,59.4,0
CUST-001356,25,One year,84.84,2111.38,4,0,0,Fiber optic,Mailed check,1,0,0,0,3,202.3,0
CUST-001357,72,One year,58.11,4223.67,0,0,1,DSL,Mailed check,1,0,1,1,5,35.6,0
CUST-001358,48,Month-to-month,88.19,4188.34,7,0,0,DSL,Electronic check,0,0,1,1,0,174.4,1
CUST-001359,5,One year,53.67,243.66,1,0,0,Fiber optic,Mailed check,0,0,1,0,3,32.5,0
CUST-001360,66,Two year,92.34,6400.34,1,0,1,DSL,Electronic check,1,0,0,1,1,120.4,0
CUST-001361,20,Two year,74.43,1432.69,4,0,1,Fiber optic,Mailed check,1,1,0,0,4,80.8,0
CUST-001362,51,Month-to-month,28.38,1391.72,1,1,1,Fiber optic,Electronic check,0,0,0,0,2,282.9,0
CUST-001363,22,Month-to-month,59.82,1292.41,1,1,1,Fiber optic,Credit card (automatic),1,0,1,0,3,120.9,1
CUST-001364,33,Two year,82.31,2684.96,1,0,0,Fiber optic,Bank transfer (automatic),1,0,0,1,0,189.5,1
CUST-001365,10,One year,76.11,756.48,1,1,1,No,Electronic check,1,0,1,0,1,149.4,0
CUST-001366,38,Month-to-month,86.67,3452.16,1,1,0,Fiber optic,Electronic check,1,1,0,0,4,105.2,1
CUST-001367,55,Month-to-month,34.76,2023.53,4,1,1,No,Bank transfer (automatic),1,0,0,1,3,237.2,0
CUST-001368,6,One year,70.54,417.75,1,0,1,Fiber optic,Bank transfer (automatic),1,0,1,0,2,70.3,0
CUST-001369,56,One year,60.18,3269.29,2,1,1,Fiber optic,Mailed check,1,0,0,0,0,71.5,0
CUST-001370,17,Two year,71.47,1207.19,2,0,0,No,Electronic check,1,1,1,0,2,185.1,1
CUST-001371,72,Two year,62.74,4315.43,1,0,0,DSL,Bank transfer (automatic),0,0,0,0,0,113.3,1
CUST-001372,52,Month-to-month,80.34,4171.76,1,1,1,DSL,Electronic check,1,0,0,0,2,103.1,0
CUST-001373,45,One year,20.75,889.58,0,0,0,No,Electronic check,1,0,1,1,3,165.2,0
CUST-001374,26,Month-to-month,76.65,2204.87,2,0,0,Fiber optic,Mailed check,0,1,1,1,2,200.9,0
CUST-001375,72,Month-to-month,115.72,8385.13,1,1,0,DSL,Credit card (automatic),1,0,0,0,1,329.5,1
CUST-001376,20,Month-to-month,81.03,1577.02,2,0,1,No,Mailed check,0,0,0,0,4,57.4,0
CUST-001377,12,Two year,57.6,715.59,1,1,0,DSL,Electronic check,1,0,1,1,5,133.0,0
CUST-001378,17,Month-to-month,65.32,1042.03,1,1,0,Fiber optic,Electronic check,1,1,1,1,5,171.2,0
CUST-001379,62,Month-to-month,117.69,7037.17,1,0,1,Fiber optic,Bank transfer (automatic),0,0,1,0,0,121.9,1
CUST-001380,32,Month-to-month,128.32,4193.25,0,0,1,Fiber optic,Bank transfer (automatic),0,1,0,1,3,117.1,0
CUST-001381,29,Month-to-month,61.28,1789.15,0,0,0,Fiber optic,Bank transfer (automatic),0,0,0,0,2,25.8,1
CUST-001382,21,Month-to-month,38.65,854.21,6,1,0,DSL,Bank transfer (automatic),1,0,1,0,3,257.3,1
CUST-001383,28,Month-to-month,71.97,1740.13,1,0,0,No,Mailed check,1,0,1,0,5,30.8,0
CUST-001384,20,Month-to-month,74.31,1546.99,0,0,0,No,Mailed check,0,0,1,1,0,100.5,1
CUST-001385,49,Month-to-month,77.07,3673.83,1,0,0,DSL,Credit card (automatic),1,0,0,0,1,84.2,1
CUST-001386,24,Two year,111.08,2509.93,1,1,0,DSL,Credit card (automatic),1,0,1,1,0,114.7,0
CUST-001387,17,One year,65.71,1020.83,2,1,0,Fiber optic,Mailed check,1,0,1,1,0,143.2,0
CUST-001388,59,Two year,66.0,3785.81,2,1,0,DSL,Bank transfer (automatic),0,0,0,0,3,56.3,0
CUST-001389,12,Month-to-month,83.03,1075.57,0,0,0,No,Electronic check,1,1,0,0,5,69.2,1
CUST-001390,33,Month-to-month,82.76,2863.42,0,0,1,No,Electronic check,0,0,1,0,0,154.1,1
CUST-001391,4,Month-to-month,48.8,211.15,1,1,1,DSL,Mailed check,0,0,0,0,0,129.8,0
CUST-001392,8,Two year,49.79,396.05,1,0,0,No,Credit card (automatic),1,0,0,0,3,172.6,0
CUST-001393,22,Month-to-month,53.52,1183.73,0,0,1,No,Credit card (automatic),0,0,1,0,5,231.0,0
CUST-001394,19,Month-to-month,132.59,2320.28,1,1,1,Fiber optic,Bank transfer (automatic),0,0,1,0,0,275.4,0
CUST-001395,19,Two year,40.54,709.43,0,0,0,No,Bank transfer (automatic),0,0,0,0,1,56.6,0
CUST-001396,52,Two year,56.89,2936.6,2,0,1,DSL,Electronic check,0,0,1,0,2,178.9,0
CUST-001397,54,Month-to-month,84.39,4243.49,8,0,1,No,Credit card (automatic),0,0,1,0,0,137.8,1
CUST-001398,37,One year,37.78,1337.95,0,0,1,DSL,Electronic check,1,0,0,0,0,191.6,0
CUST-001399,12,Month-to-month,96.45,1159.9,2,0,0,Fiber optic,Credit card (automatic),1,1,0,1,2,153.1,0
CUST-001400,27,Month-to-month,42.51,1220.79,3,1,0,Fiber optic,Electronic check,0,0,1,0,2,56.0,0
CUST-001401,72,Month-to-month,69.82,5029.51,2,1,0,DSL,Electronic check,1,0,1,0,1,91.9,0
CUST-001402,72,Two year,91.31,6127.16,1,1,0,Fiber optic,Bank transfer (automatic),1,0,0,0,2,227.9,1
CUST-001403,59,Month-to-month,94.09,5045.64,0,0,1,Fiber optic,Electronic check,1,1,0,1,0,69.1,1
CUST-001404,12,One year,68.28,824.27,0,0,0,Fiber optic,Electronic check,1,0,1,0,2,292.5,0
CUST-001405,28,Month-to-month,95.69,2595.04,1,1,0,Fiber optic,Bank transfer (automatic),1,1,1,0,1,41.9,0
CUST-001406,36,One year,64.02,2318.11,4,0,0,DSL,Bank transfer (automatic),0,0,0,1,5,70.4,0
CUST-001407,32,One year,97.48,3087.52,2,0,1,DSL,Electronic check,1,0,1,0,3,103.8,1
CUST-001408,63,One year,80.95,5081.89,2,1,0,DSL,Bank transfer (automatic),0,0,1,0,2,85.4,0
CUST-001409,50,Two year,28.78,1525.45,2,0,1,No,Bank transfer (automatic),0,0,1,0,4,103.6,0
CUST-001410,12,One year,69.19,874.02,1,1,1,Fiber optic,Electronic check,1,0,0,0,1,174.6,0
CUST-001411,18,One year,74.59,1367.38,2,0,0,Fiber optic,Mailed check,1,0,1,0,5,90.8,0
CUST-001412,59,Month-to-month,94.51,5326.51,1,0,0,Fiber optic,Bank transfer (automatic),1,1,0,0,2,212.0,0
CUST-001413,72,Two year,85.77,6005.23,2,1,1,Fiber optic,Credit card (automatic),1,0,0,1,5,36.5,0
CUST-001414,36,Month-to-month,60.67,2267.47,1,1,0,DSL,Mailed check,1,0,1,1,4,45.5,1
CUST-001415,72,Month-to-month,135.44,10386.22,1,1,1,DSL,Bank transfer (automatic),1,0,1,0,4,51.1,1
CUST-001416,33,Month-to-month,77.18,2384.74,1,0,0,Fiber optic,Bank transfer (automatic),1,1,0,0,3,73.8,0
CUST-001417,14,Month-to-month,99.77,1503.46,1,0,0,DSL,Bank transfer (automatic),1,0,1,0,0,87.4,0
CUST-001418,47,One year,61.32,2769.68,0,1,1,No,Credit card (automatic),0,0,1,0,4,45.4,0
CUST-001419,72,Month-to-month,15.0,1116.11,1,1,1,DSL,Bank transfer (automatic),0,0,0,1,0,87.7,0
CUST-001420,9,Month-to-month,94.78,972.49,0,0,1,Fiber optic,Electronic check,0,0,0,0,3,83.7,1
CUST-001421,72,Two year,117.98,7819.37,1,0,0,Fiber optic,Credit card (automatic),1,0,1,1,3,68.0,1
CUST-001422,45,Two year,105.84,4883.11,1,0,0,Fiber optic,Bank transfer (automatic),1,0,0,0,3,129.9,0
CUST-001423,17,Month-to-month,71.4,1194.75,4,1,0,No,Bank transfer (automatic),0,0,1,0,3,124.7,1
CUST-001424,4,Two year,90.59,370.46,5,0,0,Fiber optic,Bank transfer (automatic),0,1,0,0,0,35.9,0
CUST-001425,2,Month-to-month,52.63,102.0,0,1,0,DSL,Electronic check,0,0,0,0,4,55.1,1
CUST-001426,19,Month-to-month,112.41,1871.01,1,0,0,Fiber optic,Mailed check,0,0,1,0,2,151.8,0
CUST-001427,40,Two year,54.14,2083.98,3,0,1,DSL,Bank transfer (automatic),1,0,1,0,4,86.9,0
CUST-001428,56,One year,48.99,2791.04,4,0,1,DSL,Mailed check,1,1,0,0,0,53.0,0
CUST-001429,65,One year,100.27,6957.23,1,0,1,Fiber optic,Electronic check,1,0,1,0,4,112.2,0
CUST-001430,38,Month-to-month,57.5,2229.31,1,1,0,DSL,Credit card (automatic),1,0,0,0,4,77.3,1
CUST-001431,33,Month-to-month,97.02,3437.42,1,1,1,DSL,Mailed check,1,0,0,0,1,117.5,0
CUST-001432,23,Month-to-month,101.68,2280.94,0,0,0,Fiber optic,Bank transfer (automatic),1,0,1,0,0,82.6,0
CUST-001433,41,Two year,70.55,2809.42,2,1,0,Fiber optic,Electronic check,0,1,0,0,1,270.4,1
CUST-001434,17,Month-to-month,36.38,629.07,2,1,1,No,Bank transfer (automatic),0,0,1,0,0,173.1,1
CUST-001435,10,Month-to-month,50.66,497.1,2,0,1,DSL,Electronic check,0,0,1,0,3,89.7,0
CUST-001436,32,Month-to-month,148.45,5017.02,0,0,1,Fiber optic,Bank transfer (automatic),1,1,1,0,3,38.8,1
CUST-001437,53,One year,84.06,4142.07,4,1,1,Fiber optic,Bank transfer (automatic),1,0,0,0,0,100.9,1
CUST-001438,8,Month-to-month,83.96,700.65,3,1,0,No,Mailed check,1,0,1,1,5,59.2,0
CUST-001439,19,One year,32.36,651.98,2,0,0,DSL,Credit card (automatic),0,0,0,1,4,48.9,0
CUST-001440,31,Month-to-month,62.92,1986.13,3,0,1,Fiber optic,Mailed check,1,0,1,0,0,100.5,0
CUST-001441,30,Month-to-month,85.29,2675.47,1,0,0,Fiber optic,Mailed check,1,0,0,1,5,167.2,0
CUST-001442,44,Month-to-month,107.53,4577.74,3,0,0,DSL,Bank transfer (automatic),0,1,0,0,1,53.3,1
CUST-001443,72,Month-to-month,32.73,2258.6,0,0,0,DSL,Bank transfer (automatic),1,0,0,0,0,184.3,0
CUST-001444,2,One year,74.26,151.14,0,0,0,Fiber optic,Bank transfer (automatic),0,0,1,0,4,186.5,0
CUST-001445,72,Two year,87.54,6075.28,3,1,0,DSL,Credit card (automatic),0,0,1,1,0,175.3,0
CUST-001446,72,Month-to-month,104.81,7659.71,0,1,1,DSL,Bank transfer (automatic),0,1,1,0,0,194.1,0
CUST-001447,57,Month-to-month,100.94,5840.34,2,1,0,Fiber optic,Electronic check,1,0,0,0,5,84.3,0
CUST-001448,36,Month-to-month,81.9,2938.46,1,0,0,DSL,Electronic check,1,0,0,1,2,77.3,0
CUST-001449,17,Two year,42.58,734.08,0,0,1,DSL,Credit card (automatic),1,0,1,0,5,216.1,0
CUST-001450,56,Two year,56.93,3289.25,1,0,1,Fiber optic,Electronic check,1,0,1,0,2,151.7,0
CUST-001451,37,One year,36.35,1338.22,2,1,0,No,Bank transfer (automatic),0,0,1,0,0,42.3,0
CUST-001452,23,Month-to-month,68.17,1530.53,1,1,0,Fiber optic,Credit card (automatic),1,0,0,1,0,29.3,0
CUST-001453,55,Month-to-month,70.64,4045.01,2,0,0,DSL,Credit card (automatic),0,0,0,0,0,79.3,0
CUST-001454,62,Two year,34.51,2168.86,0,0,0,DSL,Electronic check,0,0,1,0,0,94.0,0
CUST-001455,72,Month-to-month,71.26,5246.44,0,0,0,No,Bank transfer (automatic),1,0,1,0,0,109.7,0
CUST-001456,16,One year,82.12,1352.19,0,0,0,Fiber optic,Mailed check,1,1,1,0,3,202.3,0
CUST-001457,70,Two year,75.94,5355.28,1,1,0,Fiber optic,Credit card (automatic),1,0,0,1,0,64.9,0
CUST-001458,24,One year,87.13,2055.13,0,0,1,DSL,Bank transfer (automatic),1,0,1,0,3,88.5,0
CUST-001459,36,One year,41.02,1431.18,1,0,1,DSL,Bank transfer (automatic),1,1,0,0,2,105.1,0
CUST-001460,41,Month-to-month,100.89,4118.2,1,1,1,DSL,Electronic check,1,0,0,0,3,107.3,0
CUST-001461,66,Two year,85.77,5797.18,3,0,1,No,Electronic check,0,1,0,1,5,79.5,0
CUST-001462,51,Month-to-month,40.25,2106.98,0,0,1,No,Mailed check,0,0,0,0,3,196.9,0
CUST-001463,23,Two year,95.06,2202.11,2,1,0,DSL,Bank transfer (automatic),0,0,0,1,1,134.3,0
CUST-001464,3,Month-to-month,62.29,190.16,1,1,1,Fiber optic,Bank transfer (automatic),0,0,0,0,2,44.8,0
CUST-001465,44,One year,97.33,4045.99,0,1,1,No,Credit card (automatic),0,0,0,0,1,65.6,0
CUST-001466,34,Two year,73.32,2434.99,3,0,0,No,Electronic check,0,0,0,1,4,36.3,0
CUST-001467,9,One year,50.52,469.93,1,1,1,Fiber optic,Mailed check,1,1,0,0,1,135.3,1
CUST-001468,38,Month-to-month,32.62,1187.9,0,0,1,DSL,Bank transfer (automatic),1,0,0,0,3,147.2,1
CUST-001469,31,Month-to-month,54.88,1713.3,0,0,1,No,Bank transfer (automatic),0,0,1,0,4,169.6,0
CUST-001470,72,Two year,86.69,6257.77,0,0,0,DSL,Bank transfer (automatic),1,0,0,1,5,31.4,0
CUST-001471,72,One year,60.73,4347.67,6,0,1,DSL,Mailed check,1,1,1,0,3,52.8,1
CUST-001472,61,Month-to-month,60.11,3791.16,0,0,0,DSL,Electronic check,1,1,0,0,2,105.7,1
CUST-001473,29,Two year,91.0,2668.98,0,0,1,Fiber optic,Bank transfer (automatic),1,0,1,0,4,145.0,0
CUST-001474,33,Two year,15.12,469.09,2,0,1,DSL,Credit card (automatic),0,0,0,1,0,12.2,0
CUST-001475,15,Two year,110.61,1701.97,2,0,0,Fiber optic,Credit card (automatic),0,0,0,1,2,104.5,0
CUST-001476,18,One year,98.49,1727.87,2,0,1,No,Bank transfer (automatic),1,1,1,0,0,183.0,0
CUST-001477,28,Two year,109.73,2862.92,0,0,1,Fiber optic,Bank transfer (automatic),0,0,0,0,1,108.3,1
CUST-001478,26,Two year,54.41,1467.16,2,1,0,No,Credit card (automatic),1,0,0,0,3,114.0,0
CUST-001479,9,Month-to-month,42.87,362.95,0,0,1,No,Credit card (automatic),1,0,0,1,3,61.0,1
CUST-001480,72,Two year,62.95,4452.02,1,1,0,Fiber optic,Electronic check,1,0,0,1,1,105.0,0
CUST-001481,72,Month-to-month,61.67,4505.4,3,1,0,Fiber optic,Mailed check,1,0,0,0,3,125.7,0
CUST-001482,72,Two year,121.61,8723.83,2,1,1,No,Credit card (automatic),0,0,1,0,5,138.5,0
CUST-001483,72,One year,88.03,6140.32,1,0,0,Fiber optic,Credit card (automatic),1,0,0,0,5,317.7,1
CUST-001484,72,One year,87.62,5995.19,2,0,0,DSL,Bank transfer (automatic),1,0,1,0,2,75.8,1
CUST-001485,15,Month-to-month,86.24,1244.44,1,1,0,No,Mailed check,0,0,0,1,1,174.3,0
CUST-001486,72,Month-to-month,93.57,6374.1,4,1,0,Fiber optic,Credit card (automatic),0,0,1,0,0,174.9,1
CUST-001487,23,Month-to-month,41.71,953.26,2,1,1,No,Electronic check,1,0,1,0,3,151.7,0
CUST-001488,49,One year,102.97,4907.95,1,1,1,Fiber optic,Electronic check,1,0,1,0,4,88.1,0
CUST-001489,6,Two year,37.94,211.95,1,1,1,DSL,Bank transfer (automatic),0,0,1,0,2,138.1,0
CUST-001490,20,Month-to-month,105.06,2070.81,2,1,1,Fiber optic,Bank transfer (automatic),1,1,1,0,1,64.4,1
CUST-001491,62,Month-to-month,64.08,3845.19,2,0,1,Fiber optic,Mailed check,0,0,0,0,4,92.5,0
CUST-001492,51,One year,79.1,4088.18,0,0,0,Fiber optic,Bank transfer (automatic),1,0,0,0,2,217.7,0
CUST-001493,23,Month-to-month,54.05,1265.66,3,0,0,No,Bank transfer (automatic),0,0,1,0,3,221.5,1
CUST-001494,33,Month-to-month,124.97,4400.72,2,1,1,Fiber optic,Electronic check,1,0,0,1,3,172.5,0
CUST-001495,19,Month-to-month,15.0,294.23,7,0,1,DSL,Electronic check,1,0,0,0,3,77.0,0
CUST-001496,62,One year,148.27,8692.54,2,1,0,Fiber optic,Bank transfer (automatic),1,1,0,1,2,137.1,0
CUST-001497,72,One year,44.85,2878.34,2,0,0,DSL,Credit card (automatic),1,0,1,0,3,112.2,0
CUST-001498,16,Two year,86.92,1285.11,0,0,0,Fiber optic,Credit card (automatic),1,0,0,0,1,158.2,0
CUST-001499,30,Month-to-month,75.33,2203.12,2,1,0,DSL,Electronic check,1,0,1,0,4,18.0,0
CUST-001500,8,Month-to-month,73.19,538.45,8,0,0,DSL,Bank transfer (automatic),1,0,1,0,2,155.3,1
CUST-001501,37,One year,86.09,3087.2,2,0,1,No,Credit card (automatic),0,0,0,1,3,186.4,0
CUST-001502,45,Two year,80.26,3617.53,2,0,0,DSL,Electronic check,1,0,0,0,4,145.7,1
CUST-001503,39,Month-to-month,140.92,5341.12,0,0,0,Fiber optic,Bank transfer (automatic),1,1,0,0,0,130.0,1
CUST-001504,43,Two year,108.29,4721.37,3,0,0,Fiber optic,Mailed check,1,0,0,0,5,175.1,0
CUST-001505,28,One year,62.07,1685.08,0,0,1,DSL,Bank transfer (automatic),0,1,0,0,2,133.7,0
CUST-001506,28,Two year,51.17,1378.17,1,1,0,No,Electronic check,0,0,0,0,3,79.1,0
CUST-001507,27,Month-to-month,50.53,1480.82,3,1,0,DSL,Mailed check,0,0,0,0,2,300.8,0
CUST-001508,20,Month-to-month,122.33,2442.56,1,1,0,Fiber optic,Mailed check,0,0,1,0,1,58.3,1
CUST-001509,22,Month-to-month,133.88,2961.86,3,0,0,Fiber optic,Mailed check,1,0,1,1,0,61.9,1
CUST-001510,44,One year,115.1,5278.18,2,0,0,Fiber optic,Electronic check,1,0,0,1,5,133.7,0
CUST-001511,72,Two year,15.0,1127.36,1,0,0,DSL,Mailed check,0,0,0,0,3,212.7,0
CUST-001512,13,Month-to-month,15.0,191.43,2,0,1,No,Bank transfer (automatic),0,0,0,0,1,213.1,0
CUST-001513,28,Month-to-month,64.81,1909.58,3,1,0,No,Electronic check,0,1,1,0,0,111.4,1
CUST-001514,11,Month-to-month,85.83,922.94,1,1,0,Fiber optic,Mailed check,1,1,1,0,1,137.0,0
CUST-001515,20,One year,90.5,1901.97,2,1,0,Fiber optic,Electronic check,0,0,1,0,1,45.9,1
